run_id,profile_hash,cache_path,source_path,n_stations,nt,dt,Hs,Tp,offshore_x,offshore_depth,trim_start
input_00004,b0791040e0c7,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00004__21b8ea26673ffbbc.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00004.nc,10,1630,0.6,2.2032017707824707,14.285714149475098,556.2529907226562,8.67388916015625,185.36968834543114
input_00008,b3ccdf914076,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00008__9c54377c01ed09d6.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00008.nc,10,1920,0.6,0.5021681785583496,6.896552085876465,244.57167053222656,7.61090087890625,210.23149291847275
input_00017,bff4c22e7d4a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00017__880832cc853a2aca.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00017.nc,10,1710,0.6,0.6304387450218201,10.810811042785645,412.4228820800781,8.840576171875,192.25220269803668
input_00070,c346d1bd4c66,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00070__4b5a90111e2c9cf7.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00070.nc,10,1852,0.6,1.2866628170013428,9.302325248718262,348.8512268066406,7.91815185546875,204.40459216772317
input_00077,c26162619f82,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00077__87d51cd73eaeb152.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00077.nc,10,1853,0.6,0.5971080660820007,9.302325248718262,348.8512268066406,7.658203125,204.48329608923825
input_00084,6d9766b3e333,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00084__01f51e59973c2b5e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00084.nc,10,1823,0.6,0.8956125974655151,8.69565200805664,322.9681396484375,8.095703125,201.89031026870083
input_00089,110427d9a0d5,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00089__8ba8305f52efb11a.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00089.nc,10,1780,0.6,0.9729244112968445,10.810811042785645,412.4228820800781,8.21795654296875,198.24291040311556
input_00100,ac5bc643614e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00100__fe65a5b251b0e551.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00100.nc,10,1904,0.6,1.8121511936187744,8.69565200805664,322.9681396484375,7.8448486328125,208.8790073686516
input_00101,1ff28dca95ed,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00101__549e6da470d9313f.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00101.nc,10,1597,0.6,0.39756160974502563,16.0,626.4285278320312,8.2979736328125,182.53636880355867
input_00108,881ec8fc4228,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00108__66a2fa5a624a2ca1.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00108.nc,10,1745,0.6,1.4098418951034546,10.0,378.37469482421875,8.7236328125,195.2609098705556
input_00139,da8452de45ac,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00139__9ff5ec007eb1401e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00139.nc,10,1826,0.6,1.0068477392196655,7.272727012634277,261.2183837890625,8.8388671875,202.17926692441617
input_00142,a191cbb447c6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00142__d249085830eef8a4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00142.nc,10,1754,0.6,0.5033140778541565,9.302325248718262,348.8512268066406,7.53448486328125,195.99219711517253
input_00154,04752ee4efa1,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00154__bc12bf21bf14c4cc.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00154.nc,10,1781,0.6,2.43330454826355,8.69565200805664,322.9681396484375,8.2418212890625,198.3356306602055
input_00155,f19294164a91,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00155__e141ca2d587a9039.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00155.nc,10,1833,0.6,2.1872618198394775,9.302325248718262,348.8512268066406,7.96063232421875,202.77129996534708
input_00172,486aa4d07234,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00172__5ef1bff8fb9873bf.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00172.nc,10,1659,0.6,1.7627606391906738,16.0,626.4285278320312,7.87445068359375,187.86630820781437
input_00173,1ec0598295ec,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00173__2f48dd25a9ece06b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00173.nc,10,1735,0.6,0.7304491996765137,10.810811042785645,412.4228820800781,8.0054931640625,194.3516900361096
input_00177,bc828b7cbb9d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00177__9f0c4a4f019311b5.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00177.nc,10,1820,0.6,0.2319706678390503,12.903225898742676,499.3451843261719,7.9656982421875,201.59709856855588
input_00179,557a3e207e27,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00179__be2df8441af74841.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00179.nc,10,1629,0.6,0.7520846724510193,14.285714149475098,556.2529907226562,7.5048828125,185.31549322772582
input_00182,2da7c9819468,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00182__81ba1db1b3532c01.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00182.nc,10,1850,0.6,0.641929030418396,8.163265228271484,300.0580749511719,7.82305908203125,204.22004762786793
input_00183,5605f85e67b8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00183__67c1e63388736562.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00183.nc,10,1611,0.6,0.9293224215507507,14.285714149475098,556.2529907226562,7.74188232421875,183.7553093781638
input_00187,1158aeb1211b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00187__b868f1a9a1cea6b9.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00187.nc,10,1633,0.6,1.02619469165802,12.903225898742676,499.3451843261719,8.7420654296875,185.6150822733488
input_00194,32d8ccaa9914,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00194__91e882573c6a6a86.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00194.nc,10,1876,0.6,0.4376351535320282,8.69565200805664,322.9681396484375,7.92620849609375,206.43742232097907
input_00206,9e00c50c09dd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00206__daeebe52471be98f.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00206.nc,10,1742,0.6,1.0821242332458496,11.764705657958984,452.1927490234375,8.481689453125,194.95238591392143
input_00210,3c590508ec91,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00210__5886cabcc1f8dd49.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00210.nc,10,1562,0.6,2.20135235786438,16.0,626.4285278320312,8.0450439453125,179.56826854185846
input_00222,eb4a8d6401ad,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00222__8beff6db19e1d237.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00222.nc,10,1820,0.6,1.0341883897781372,11.764705657958984,452.1927490234375,7.95355224609375,201.6521819979886
input_00225,9b1b05a43332,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00225__c4b4bb0643aa7c78.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00225.nc,10,1623,0.6,0.6081961989402771,14.285714149475098,556.2529907226562,8.08892822265625,184.7994191848294
input_00229,7e4792d3e789,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00229__af03ef091b796702.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00229.nc,10,1697,0.6,0.5012706518173218,12.903225898742676,499.3451843261719,8.03912353515625,191.1067018148815
input_00232,f95d1665ec03,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00232__1c326abe43f24855.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00232.nc,10,2148,0.6,0.7754002213478088,5.263157844543457,169.95645141601562,8.41448974609375,229.77123177439304
input_00239,d71f7858d767,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00239__75ac215ba4595e6b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00239.nc,10,1948,0.6,0.7258612513542175,6.896552085876465,244.57167053222656,8.217529296875,212.6505052380781
input_00241,e0f940a65fb2,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00241__7af95baa2d78be29.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00241.nc,10,1970,0.6,0.8040791153907776,9.302325248718262,348.8512268066406,7.70550537109375,214.55864280447798
input_00243,9850767d808c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00243__21981560f61830d1.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00243.nc,10,1788,0.6,0.919672429561615,8.69565200805664,322.9681396484375,7.67608642578125,198.88026471020856
input_00259,c61ad2349726,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00259__030a143612661279.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00259.nc,10,1806,0.6,1.9558687210083008,7.692307949066162,279.6082763671875,8.74212646484375,200.39130084359425
input_00262,64f5d4458fdd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00262__40a8cc635b9415bb.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00262.nc,10,1841,0.6,1.9906432628631592,11.764705657958984,452.1927490234375,7.98455810546875,203.47357070274293
input_00265,ad1ee37f3f13,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00265__3f6be5f56e75c28a.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00265.nc,10,1705,0.6,1.250033974647522,11.764705657958984,452.1927490234375,8.10516357421875,191.7554317859593
input_00273,fd16d9948af9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00273__625daa562792d2eb.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00273.nc,10,1913,0.6,1.7166931629180908,6.896552085876465,244.57167053222656,7.909912109375,209.63122439856576
input_00277,c55d2b64ddbf,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00277__97b51b2d11bc9945.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00277.nc,10,1818,0.6,0.9490446448326111,10.0,378.37469482421875,7.7569580078125,201.4237919980397
input_00290,0dd352739800,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00290__399943c231309767.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00290.nc,10,1702,0.6,1.0158107280731201,10.0,378.37469482421875,8.09210205078125,191.55915093777077
input_00307,e95e1cab5f37,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00307__c46289c0a06bf21d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00307.nc,10,1795,0.6,0.7056862711906433,10.810811042785645,412.4228820800781,7.90765380859375,199.55842043174914
input_00322,780e11749e70,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00322__4069cd5dbf530512.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00322.nc,10,1780,0.6,0.4540099799633026,11.764705657958984,452.1927490234375,7.626220703125,198.18896113218906
input_00327,b70cbefddba6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00327__d6faf15e3938f5aa.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00327.nc,10,1775,0.6,0.6694188117980957,11.764705657958984,452.1927490234375,8.1104736328125,197.81360196038852
input_00330,5573d8825e90,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00330__0ac61680891103fd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00330.nc,10,1791,0.6,1.635270595550537,10.0,378.37469482421875,8.3255615234375,199.1903694685888
input_00334,e82adc69588e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00334__93c040a0231a8ba3.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00334.nc,10,1747,0.6,0.5699076056480408,11.764705657958984,452.1927490234375,8.392822265625,195.3832858054515
input_00342,19c473c824c3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00342__cbdc6f1b6638e3f8.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00342.nc,10,1747,0.6,1.1996408700942993,10.810811042785645,412.4228820800781,8.47808837890625,195.36701854537154
input_00343,7c7dfc68973f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00343__24b79b3b59c2b8b4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00343.nc,10,1861,0.6,0.7827459573745728,9.302325248718262,348.8512268066406,8.34613037109375,205.18877835502047
input_00347,09e704d4f8a3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00347__9b3cd10fb6398e9d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00347.nc,10,1693,0.6,4.050715923309326,11.764705657958984,452.1927490234375,8.9144287109375,190.7609385060504
input_00353,b921afb88b1f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00353__3d0975cc7c53edd3.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00353.nc,10,1748,0.6,0.6037688851356506,10.810811042785645,412.4228820800781,8.25054931640625,195.4639321816927
input_00360,39fd874f264f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00360__9eed95e6cad88d55.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00360.nc,10,1648,0.6,0.2882523536682129,12.903225898742676,499.3451843261719,8.15167236328125,186.93772511426238
input_00368,0f0bc14f0100,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00368__2da4c4ad78384cbf.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00368.nc,10,1707,0.6,0.6579617261886597,10.0,378.37469482421875,8.346435546875,191.94478729402726
input_00373,dcae510c1485,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00373__421b5c275bef4f71.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00373.nc,10,1745,0.6,1.3365604877471924,10.810811042785645,412.4228820800781,8.30926513671875,195.232732531282
input_00374,a7050bc0e7ff,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00374__97262311994ec3f2.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00374.nc,10,1770,0.6,0.926548957824707,10.0,378.37469482421875,8.3902587890625,197.3964023029558
input_00377,2e307540ce75,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00377__a9c9de93a267085a.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00377.nc,10,1603,0.6,1.380056381225586,11.764705657958984,452.1927490234375,9.073486328125,183.05456993331177
input_00378,b4500946fd71,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00378__a40121f2b6524678.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00378.nc,10,1687,0.6,0.9952216744422913,11.764705657958984,452.1927490234375,8.802001953125,190.28192102123137
input_00381,529147d9c841,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00381__d9e96c4aeea0bd36.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00381.nc,10,1965,0.6,0.8929947018623352,5.970149040222168,202.7855224609375,8.30706787109375,214.12393407070954
input_00414,cfb1f34b53c4,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00414__ac138e521b083667.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00414.nc,10,1648,0.6,0.5551040172576904,14.285714149475098,556.2529907226562,7.50439453125,186.89141801558964
input_00415,71cb47456ddd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00415__9e0a3767dd58bb10.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00415.nc,10,1721,0.6,0.5968343615531921,10.810811042785645,412.4228820800781,8.519287109375,193.2120877077939
input_00429,036a35cc545b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00429__8061c09d1ab9e28c.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00429.nc,10,1814,0.6,0.4544552266597748,10.0,378.37469482421875,7.5902099609375,201.14084841640974
input_00430,92cda30aa31b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00430__546f9529cb877d91.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00430.nc,10,1974,0.6,1.1997618675231934,9.302325248718262,348.8512268066406,7.959716796875,214.86843328686857
input_00431,370433020165,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00431__765499f66dbf6f76.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00431.nc,10,1656,0.6,0.9837599396705627,14.285714149475098,556.2529907226562,8.57659912109375,187.6025483914362
input_00433,ffe134bf075a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00433__f03c808b1a8e82d8.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00433.nc,10,1960,0.6,0.6824868321418762,10.0,378.37469482421875,8.55718994140625,213.67845850710873
input_00437,21dbb60da7f0,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00437__694ed9770ff0aadd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00437.nc,10,1830,0.6,0.8834104537963867,11.764705657958984,452.1927490234375,7.67291259765625,202.5548746197672
input_00440,4f75494bb2d2,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00440__6ff459b3b0cb5d23.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00440.nc,10,1697,0.6,0.6471151113510132,10.810811042785645,412.4228820800781,8.551513671875,191.09750362567917
input_00468,5cc09bd3670c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00468__f1e8a7e07acf09af.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00468.nc,10,1830,0.6,0.48697006702423096,8.69565200805664,322.9681396484375,8.28045654296875,202.47516417135938
input_00484,10a863d3431e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00484__6c9fdd374271c0b4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00484.nc,10,1710,0.6,3.828192949295044,10.0,378.37469482421875,8.4803466796875,192.2297529417151
input_00489,151bca5104c4,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00489__bdfd340ee07a0234.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00489.nc,10,1755,0.6,1.1553394794464111,11.764705657958984,452.1927490234375,8.608642578125,196.020714553571
input_00494,ecc890b367c8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00494__95286b034c96c7bd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00494.nc,10,1571,0.6,1.508211612701416,14.285714149475098,556.2529907226562,8.440673828125,180.29122254380496
input_00499,e1fd54b6ccfd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00499__34ae5f100aecaa26.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00499.nc,10,1800,0.6,0.7272130846977234,10.0,378.37469482421875,7.6048583984375,199.96554065465773
input_00506,b5122ec53c7b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00506__96cc572f8f0d2fe4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00506.nc,10,1732,0.6,1.0342636108398438,10.0,378.37469482421875,8.03143310546875,194.16147747293638
input_00532,f08466f7bd22,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00532__de448c2550fc3391.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00532.nc,10,1596,0.6,1.7784926891326904,14.285714149475098,556.2529907226562,8.83856201171875,182.41203555020743
input_00538,e382a68062e6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00538__572470aaabc5e539.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00538.nc,10,3026,0.6,0.4065963327884674,3.3057849407196045,76.61316680908203,7.81585693359375,305.0038074132337
input_00539,248e61609256,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00539__947182c1c5bffb86.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00539.nc,10,1767,0.6,0.52308189868927,10.0,378.37469482421875,8.15130615234375,197.0587967234888
input_00542,755d7092ab93,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00542__3d4babe8257d8f73.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00542.nc,10,1810,0.6,0.9902652502059937,8.69565200805664,322.9681396484375,8.0469970703125,200.82412802029347
input_00550,656970619e4d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00550__03f77352183b0a54.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00550.nc,10,1694,0.6,1.5663386583328247,11.764705657958984,452.1927490234375,8.74176025390625,190.8963127449518
input_00562,1585c9228f60,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00562__68ab1e87c4107a00.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00562.nc,10,1773,0.6,0.32802292704582214,8.69565200805664,322.9681396484375,8.7730712890625,197.61275564737264
input_00568,b930cb59f71c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00568__a76dad545e03f5f0.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00568.nc,10,1704,0.6,0.9387287497520447,12.903225898742676,499.3451843261719,8.04571533203125,191.69219337838675
input_00571,be97695a125a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00571__7b7478a9689abbad.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00571.nc,10,1748,0.6,1.067726492881775,11.764705657958984,452.1927490234375,8.0181884765625,195.48010780398658
input_00584,d9e21d783f9e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00584__b7442241d896b41d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00584.nc,10,1615,0.6,1.9545308351516724,14.285714149475098,556.2529907226562,8.79290771484375,184.08248660214548
input_00588,e2abe3c9fed8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00588__1345a5589e1f98be.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00588.nc,10,1630,0.6,1.817543864250183,14.285714149475098,556.2529907226562,7.66766357421875,185.313805112673
input_00591,e8d895ca39ff,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00591__7623cdf986213814.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00591.nc,10,1974,0.6,0.7603886127471924,8.163265228271484,300.0580749511719,8.0213623046875,214.87452153957844
input_00599,f7ff7022f820,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00599__a5d8f003b5910e46.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00599.nc,10,1819,0.6,0.9062055349349976,10.0,378.37469482421875,7.63189697265625,201.60929290858567
input_00600,90a4becc584c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00600__5d2dfcfc87342299.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00600.nc,10,1742,0.6,3.4148166179656982,10.0,378.37469482421875,9.04962158203125,194.94106496972955
input_00606,62f759ade873,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00606__239285e39f42acd9.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00606.nc,10,1797,0.6,0.9500370621681213,10.0,378.37469482421875,8.10546875,199.66662734144285
input_00611,6f33e2d995fa,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00611__76f64ced3f02fdfd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00611.nc,10,1685,0.6,2.2006187438964844,11.764705657958984,452.1927490234375,8.3394775390625,190.07689699463387
input_00625,34fd0e2085d8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00625__686bd23bb6042bcd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00625.nc,10,1706,0.6,2.8975398540496826,10.0,378.37469482421875,8.86669921875,191.89687903994246
input_00652,eaa6f512ad5a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00652__50d1839646ed864d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00652.nc,10,1841,0.6,0.9043816328048706,7.692307949066162,279.6082763671875,7.92791748046875,203.41013015888007
input_00668,06c4ecac3bf2,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00668__a4eaf90105e85b22.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00668.nc,10,1704,0.6,0.6765254139900208,11.764705657958984,452.1927490234375,8.404296875,191.68832928666689
input_00676,7855f2ad3c42,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00676__eb6430568defc082.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00676.nc,10,1692,0.6,0.9960458278656006,11.764705657958984,452.1927490234375,8.30792236328125,190.70976778794602
input_00678,5e23abd47a62,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_00678__1bd606784fe669c3.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_00678.nc,10,1724,0.6,1.1750110387802124,11.764705657958984,452.1927490234375,7.650634765625,193.4649136705696
