cache_path,run_id,profile_hash,station_id,station_rank,station_label,n_samples,duration_s,depth_target,x_target,dx_to_offshore,tau_path,shoaling_gain_path,local_slope,wet_fraction,target_std,Hs,Tp
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_00,0,h7.21m_x523.7,1756,1052.99999999999,7.209228515625,523.7422485351562,71.54949951171875,9.345894460134017,1.0118103618542564,-0.0075280615128576756,1.0,0.13228672742843628,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_01,1,h6.71m_x592.4,1756,1052.99999999999,6.71282958984375,592.4297485351562,140.23699951171875,18.548016617704103,1.0262364898252385,-0.008082746528089046,1.0,0.13667766749858856,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_02,2,h6.04m_x662.5,1756,1052.99999999999,6.03973388671875,662.5482177734375,210.35546875,28.284945750015414,1.048470524366934,-0.012475842610001564,1.0,0.13933990895748138,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_03,3,h5.30m_x731.2,1756,1052.99999999999,5.30224609375,731.2357177734375,279.04296875,38.29240094044887,1.077282454111444,-0.011516069062054157,1.0,0.13671912252902985,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_04,4,h4.32m_x801.4,1756,1052.99999999999,4.31640625,801.354248046875,349.1614990234375,49.24876809272773,1.1259209873867415,-0.009831520728766918,1.0,0.13597555458545685,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_05,5,h3.48m_x871.5,1756,1052.99999999999,3.4847412109375,871.4727172851562,419.27996826171875,61.345539791933696,1.1805646136799708,-0.0027510838117450476,1.0,0.15030623972415924,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_06,6,h4.01m_x940.2,1756,1052.99999999999,4.01092529296875,940.1602172851562,487.96746826171875,73.4522710566444,1.144197610626205,0.00821054819971323,1.0,0.14097146689891815,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_07,7,h2.99m_x1010.3,1756,1052.99999999999,2.9876708984375,1010.2787475585938,558.0859985351562,85.48729834842149,1.2224035694639428,-0.055129025131464005,1.0,0.1449248492717743,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_08,8,h2.00m_x1079.0,1756,1052.99999999999,2.0042724609375,1078.9661865234375,626.7734375,100.99993415225981,1.3410046910978475,-0.0036041927523911,1.0,0.13522662222385406,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04930__6b8c5b0683c0f959.joblib,input_04930,d0bcf7885d31,station_09,9,h0.22m_x1149.1,1756,1052.99999999999,0.21826171875,1149.084716796875,696.8919677734375,121.1635491924728,2.3041841657449194,-0.14186303317546844,0.9453302961275627,0.15378116071224213,0.5418444275856018,11.764705657958984
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_00,0,h7.62m_x481.6,1762,1056.59999999999,7.6190185546875,481.5950622558594,69.17218017578125,9.035950088572044,1.0110176935464907,-0.006967989262193441,1.0,0.34870201349258423,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_01,1,h7.11m_x549.5,1762,1056.59999999999,7.10858154296875,549.4620971679688,137.03921508789062,18.113426611353745,1.024083224377229,-0.0063366820104420185,1.0,0.3482849597930908,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_02,2,h6.53m_x617.3,1762,1056.59999999999,6.52587890625,617.3291625976562,204.90628051757812,27.459624270884138,1.0408668740455096,-0.0031099470797926188,1.0,0.34132203459739685,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_03,3,h5.90m_x685.2,1762,1056.59999999999,5.8995361328125,685.1962280273438,272.7733459472656,37.144985065610406,1.0616010796084638,-0.007739793509244919,1.0,0.3436550498008728,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_04,4,h5.19m_x753.1,1762,1056.59999999999,5.1881103515625,753.0632934570312,340.6404113769531,47.27638050342771,1.0894434371215505,-0.009610227309167385,1.0,0.3548237979412079,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_05,5,h4.39m_x822.2,1762,1056.59999999999,4.3861083984375,822.2354736328125,409.8125915527344,58.23831968741207,1.128210025451765,-0.012907450087368488,1.0,0.339088499546051,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_06,6,h3.71m_x890.1,1762,1056.59999999999,3.71026611328125,890.1025390625,477.6796569824219,69.82071416034003,1.1694894901042547,-0.01084962673485279,1.0,0.33164435625076294,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_07,7,h2.66m_x958.0,1762,1056.59999999999,2.66107177734375,957.9696044921875,545.5467529296875,82.58851784796448,1.2592634772348323,-0.027240721508860588,1.0,0.31489071249961853,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_08,8,h1.65m_x1025.8,1762,1056.59999999999,1.64971923828125,1025.836669921875,613.413818359375,99.29379009489037,1.4067521785835495,0.05848095566034317,1.0,0.18695011734962463,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04932__94752b531d254a34.joblib,input_04932,da4aaed45e90,station_09,9,h0.00m_x1095.0,1762,1056.59999999999,0.05,1095.0087890625,682.5859375,132.25268479471362,3.3252786782660393,0.0,0.6867196367763905,0.04097222536802292,1.3206276893615723,10.810811042785645
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_00,0,h7.64m_x697.8,1585,950.399999999991,7.63525390625,697.7937622070312,71.365234375,8.61646361377075,1.016254346398082,-0.0055112531408667564,1.0,0.14464308321475983,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_01,1,h7.06m_x765.2,1585,950.399999999991,7.0633544921875,765.1943359375,138.76580810546875,17.029346206879588,1.0338745317227598,-0.008867268450558186,1.0,0.1415383219718933,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_02,2,h6.31m_x834.6,1585,950.399999999991,6.3095703125,834.5772094726562,208.148681640625,26.054138234600273,1.0602788314367384,-0.008390036411583424,1.0,0.13652685284614563,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_03,3,h5.37m_x902.0,1585,950.399999999991,5.37432861328125,901.977783203125,275.54925537109375,35.37562951507481,1.099581445052505,-0.017072569578886032,1.0,0.13653741776943207,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_04,4,h4.44m_x971.4,1585,950.399999999991,4.4373779296875,971.3606567382812,344.93212890625,45.80500673048043,1.1492503810510448,-0.01388589572161436,1.0,0.1314806342124939,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_05,5,h3.90m_x1038.8,1585,950.399999999991,3.89996337890625,1038.76123046875,412.33270263671875,56.76116148962633,1.1844247684433913,-0.0013392198598012328,1.0,0.13962145149707794,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_06,6,h4.44m_x1108.1,1585,950.399999999991,4.43621826171875,1108.1441650390625,481.71563720703125,68.06031328193006,1.1493202029938923,0.006927579641342163,1.0,0.1320810168981552,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_07,7,h3.31m_x1175.5,1585,950.399999999991,3.30841064453125,1175.544677734375,549.1161499023438,79.13037008421614,1.2312662749511587,-0.023184413090348244,1.0,0.13162226974964142,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_08,8,h1.50m_x1242.9,1585,950.399999999991,1.49835205078125,1242.9451904296875,616.5166625976562,94.1269140724115,1.490223344609759,-0.004202586133033037,1.0,0.12272931635379791,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04947__34b6810ba7ce88a1.joblib,input_04947,cb6b7d99b046,station_09,9,h0.16m_x1312.3,1585,950.399999999991,0.16363525390625,1312.328125,685.8995971679688,115.94800101579004,2.5787205469583436,-0.08717912435531616,0.9015772870662461,0.13523739576339722,0.70148766040802,16.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_00,0,h7.97m_x334.8,1907,1143.5999999999892,7.9718017578125,334.78936767578125,73.57098388671875,11.2842140458434,1.0050579229757282,-0.006645254325121641,1.0,0.5512341260910034,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_01,1,h7.48m_x406.7,1907,1143.5999999999892,7.4822998046875,406.70709228515625,145.48870849609375,22.439591283098455,1.0113311433652676,-0.007826488465070724,1.0,0.5346224904060364,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_02,2,h6.88m_x479.5,1907,1143.5999999999892,6.88427734375,479.4514465332031,218.23306274414062,33.89622032927424,1.020543810482352,-0.005426886025816202,1.0,0.5281131267547607,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_03,3,h6.22m_x551.4,1907,1143.5999999999892,6.22161865234375,551.369140625,290.1507568359375,45.463463530783876,1.0331511215483935,-0.00797430519014597,1.0,0.5135492086410522,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_04,4,h5.55m_x623.3,1907,1143.5999999999892,5.54718017578125,623.286865234375,362.0684814453125,57.35937011557885,1.0492273925494646,-0.006903425790369511,1.0,0.5120485424995422,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_05,5,h4.77m_x696.0,1907,1143.5999999999892,4.76593017578125,696.03125,434.8128662109375,69.84454158819787,1.0732456345643338,-0.00889725424349308,1.0,0.5062931180000305,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_06,6,h3.93m_x768.8,1907,1143.5999999999892,3.9342041015625,768.7755737304688,507.55718994140625,83.04660921744981,1.107795628706465,-0.011075015179812908,1.0,0.4973565340042114,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_07,7,h3.22m_x840.7,1907,1143.5999999999892,3.22467041015625,840.6932983398438,579.4749145507812,97.05127053790245,1.1482807207420893,-0.009192261844873428,1.0,0.4700780510902405,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_08,8,h2.51m_x912.6,1907,1143.5999999999892,2.50946044921875,912.6110229492188,651.3926391601562,112.02009540929592,1.2057143092006455,-0.02916540764272213,1.0,0.3931873142719269,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04948__b0c6d8f99acdb3cb.joblib,input_04948,b5f6641535c7,station_09,9,h0.00m_x985.4,1907,1143.5999999999892,0.05,985.3553466796875,724.136962890625,159.7613967647669,3.0611067251715562,0.0,0.8966963817514421,0.04201731085777283,2.2005269527435303,7.272727012634277
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_00,0,h7.36m_x440.6,1754,1051.79999999999,7.35595703125,440.6388854980469,62.264190673828125,8.408711445415666,1.0118183891848433,-0.01016923226416111,1.0,0.4203356206417084,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_01,1,h6.82m_x502.9,1754,1051.79999999999,6.81884765625,502.9030456542969,124.52835083007812,17.0376721215964,1.0254830983649894,-0.002778060967102647,1.0,0.4183269739151001,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_02,2,h6.21m_x564.0,1754,1051.79999999999,6.20556640625,563.9698486328125,185.59515380859375,25.761841528642552,1.0433201205172002,-0.013125700876116753,1.0,0.41511237621307373,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_03,3,h5.57m_x625.0,1754,1051.79999999999,5.5711669921875,625.0366821289062,246.6619873046875,34.822852012292074,1.0648623488574767,-0.013304108753800392,1.0,0.4146340787410736,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_04,4,h4.91m_x686.1,1754,1051.79999999999,4.90582275390625,686.1034545898438,307.728759765625,44.311806018287086,1.0917837615230148,-0.009939851239323616,1.0,0.40893805027008057,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_05,5,h3.97m_x748.4,1754,1051.79999999999,3.967529296875,748.36767578125,369.99298095703125,54.61782053901604,1.1402845775253552,-0.014909776858985424,1.0,0.40203163027763367,1.7544506788253784,10.0
funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_04951__3694e80e93926565.joblib,input_04951,b81bee2445cd,station_06,6,h2.71m_x809.4,1754,1051.79999999999,2.71209716796875,809.4344482421875,431.05975341796875,66.06031718763899,1.2381034038386585,-0.020363951101899147,1.0,0.3744552433490753,1.7544506788253784,10.0
